loc,cases,deaths,date,region
CAVITE,135,1,11/6/2016,Region IV-A
CAVITE,126,0,11/13/2016,Region IV-A
CAVITE,141,2,11/20/2016,Region IV-A
CAVITE,123,1,11/27/2016,Region IV-A
CAVITE,140,1,12/4/2016,Region IV-A
CAVITE,134,0,12/11/2016,Region IV-A
CAVITE,111,0,12/18/2016,Region IV-A
CAVITE,72,0,12/25/2016,Region IV-A
CAVITE,64,0,1/1/2017,Region IV-A
DAGUPAN CITY,3,0,1/10/2016,Region I
DAGUPAN CITY,6,0,1/17/2016,Region I
DAGUPAN CITY,8,0,1/24/2016,Region I
DAGUPAN CITY,8,0,1/31/2016,Region I
DAGUPAN CITY,6,0,2/7/2016,Region I
DAGUPAN CITY,4,0,2/14/2016,Region I
DAGUPAN CITY,2,0,2/21/2016,Region I
DAGUPAN CITY,4,0,2/28/2016,Region I
DAGUPAN CITY,2,0,3/6/2016,Region I
DAGUPAN CITY,7,0,3/13/2016,Region I
DAGUPAN CITY,3,0,3/20/2016,Region I
DAGUPAN CITY,1,0,3/27/2016,Region I
DAGUPAN CITY,5,0,4/3/2016,Region I
DAGUPAN CITY,3,0,4/10/2016,Region I
DAGUPAN CITY,4,0,4/17/2016,Region I
DAGUPAN CITY,6,0,4/24/2016,Region I
DAGUPAN CITY,4,0,5/1/2016,Region I
DAGUPAN CITY,5,1,5/8/2016,Region I
DAGUPAN CITY,2,0,5/15/2016,Region I
DAGUPAN CITY,3,0,5/22/2016,Region I
DAGUPAN CITY,8,0,5/29/2016,Region I
DAGUPAN CITY,18,0,6/5/2016,Region I
DAGUPAN CITY,5,0,6/12/2016,Region I
DAGUPAN CITY,5,0,6/19/2016,Region I
DAGUPAN CITY,9,0,6/26/2016,Region I
DAGUPAN CITY,17,0,7/3/2016,Region I
DAGUPAN CITY,4,0,7/10/2016,Region I
DAGUPAN CITY,10,0,7/17/2016,Region I
DAGUPAN CITY,8,0,7/24/2016,Region I
DAGUPAN CITY,16,0,7/31/2016,Region I
DAGUPAN CITY,19,0,8/7/2016,Region I
DAGUPAN CITY,14,0,8/14/2016,Region I
DAGUPAN CITY,29,0,8/21/2016,Region I
DAGUPAN CITY,22,2,8/28/2016,Region I
DAGUPAN CITY,21,0,9/4/2016,Region I
DAGUPAN CITY,36,1,9/11/2016,Region I
DAGUPAN CITY,33,0,9/18/2016,Region I
DAGUPAN CITY,5,0,9/25/2016,Region I
DAGUPAN CITY,29,0,10/2/2016,Region I
DAGUPAN CITY,18,0,10/9/2016,Region I
DAGUPAN CITY,27,0,10/16/2016,Region I
DAGUPAN CITY,32,0,10/23/2016,Region I
DAGUPAN CITY,27,0,10/30/2016,Region I
DAGUPAN CITY,7,0,11/6/2016,Region I
DAGUPAN CITY,27,0,11/13/2016,Region I
DAGUPAN CITY,31,0,11/20/2016,Region I
DAGUPAN CITY,17,0,11/27/2016,Region I
DAGUPAN CITY,4,0,12/4/2016,Region I
DAGUPAN CITY,5,0,12/11/2016,Region I
DAGUPAN CITY,2,0,12/18/2016,Region I
DAGUPAN CITY,2,0,12/25/2016,Region I
DAGUPAN CITY,3,0,1/1/2017,Region I
ILOCOS NORTE,32,0,1/10/2016,Region I
ILOCOS NORTE,9,0,1/17/2016,Region I
ILOCOS NORTE,11,0,1/24/2016,Region I
ILOCOS NORTE,23,0,1/31/2016,Region I
ILOCOS NORTE,14,0,2/7/2016,Region I
ILOCOS NORTE,18,0,2/14/2016,Region I
ILOCOS NORTE,12,0,2/21/2016,Region I
ILOCOS NORTE,12,0,2/28/2016,Region I
ILOCOS NORTE,10,0,3/6/2016,Region I
ILOCOS NORTE,17,0,3/13/2016,Region I
ILOCOS NORTE,8,0,3/20/2016,Region I
ILOCOS NORTE,12,0,3/27/2016,Region I
ILOCOS NORTE,10,0,4/3/2016,Region I
ILOCOS NORTE,11,0,4/10/2016,Region I
ILOCOS NORTE,10,0,4/17/2016,Region I
ILOCOS NORTE,5,0,4/24/2016,Region I
ILOCOS NORTE,5,0,5/1/2016,Region I
ILOCOS NORTE,5,0,5/8/2016,Region I
ILOCOS NORTE,5,0,5/15/2016,Region I
ILOCOS NORTE,1,0,5/22/2016,Region I
ILOCOS NORTE,1,0,5/29/2016,Region I
ILOCOS NORTE,6,0,6/5/2016,Region I
ILOCOS NORTE,11,0,6/12/2016,Region I
ILOCOS NORTE,9,0,6/19/2016,Region I
ILOCOS NORTE,16,0,6/26/2016,Region I
ILOCOS NORTE,19,0,7/3/2016,Region I
ILOCOS NORTE,36,0,7/10/2016,Region I
ILOCOS NORTE,38,0,7/17/2016,Region I
ILOCOS NORTE,41,0,7/24/2016,Region I
ILOCOS NORTE,65,0,7/31/2016,Region I
ILOCOS NORTE,47,0,8/7/2016,Region I
ILOCOS NORTE,43,0,8/14/2016,Region I
ILOCOS NORTE,32,0,8/21/2016,Region I
ILOCOS NORTE,34,0,8/28/2016,Region I
ILOCOS NORTE,40,0,9/4/2016,Region I
ILOCOS NORTE,15,0,9/11/2016,Region I
ILOCOS NORTE,18,0,9/18/2016,Region I
ILOCOS NORTE,30,0,9/25/2016,Region I
ILOCOS NORTE,21,0,10/2/2016,Region I
ILOCOS NORTE,20,0,10/9/2016,Region I
ILOCOS NORTE,11,0,10/16/2016,Region I
ILOCOS NORTE,4,0,10/23/2016,Region I
ILOCOS NORTE,6,0,10/30/2016,Region I
ILOCOS NORTE,7,0,11/6/2016,Region I
ILOCOS NORTE,9,0,11/13/2016,Region I
ILOCOS NORTE,4,0,11/20/2016,Region I
ILOCOS NORTE,10,0,11/27/2016,Region I
ILOCOS NORTE,9,0,12/4/2016,Region I
ILOCOS NORTE,5,0,12/11/2016,Region I
ILOCOS NORTE,3,0,12/18/2016,Region I
ILOCOS NORTE,10,0,12/25/2016,Region I
ILOCOS NORTE,7,0,1/1/2017,Region I
ILOCOS SUR,48,0,1/10/2016,Region I
ILOCOS SUR,33,0,1/17/2016,Region I
ILOCOS SUR,35,0,1/24/2016,Region I
ILOCOS SUR,34,0,1/31/2016,Region I
ILOCOS SUR,24,0,2/7/2016,Region I
ILOCOS SUR,19,0,2/14/2016,Region I
ILOCOS SUR,35,0,2/21/2016,Region I
ILOCOS SUR,23,0,2/28/2016,Region I
ILOCOS SUR,16,0,3/6/2016,Region I
ILOCOS SUR,16,0,3/13/2016,Region I
ILOCOS SUR,15,0,3/20/2016,Region I
ILOCOS SUR,11,0,3/27/2016,Region I
ILOCOS SUR,12,0,4/3/2016,Region I
ILOCOS SUR,13,0,4/10/2016,Region I
ILOCOS SUR,17,0,4/17/2016,Region I
ILOCOS SUR,15,0,4/24/2016,Region I
ILOCOS SUR,24,0,5/1/2016,Region I
ILOCOS SUR,11,0,5/8/2016,Region I
ILOCOS SUR,20,0,5/15/2016,Region I
ILOCOS SUR,17,0,5/22/2016,Region I
ILOCOS SUR,13,0,5/29/2016,Region I
ILOCOS SUR,11,0,6/5/2016,Region I
ILOCOS SUR,17,0,6/12/2016,Region I
ILOCOS SUR,28,0,6/19/2016,Region I
ILOCOS SUR,35,0,6/26/2016,Region I
ILOCOS SUR,39,0,7/3/2016,Region I
ILOCOS SUR,54,0,7/10/2016,Region I
ILOCOS SUR,59,0,7/17/2016,Region I
ILOCOS SUR,70,0,7/24/2016,Region I
ILOCOS SUR,84,0,7/31/2016,Region I
ILOCOS SUR,72,0,8/7/2016,Region I
ILOCOS SUR,80,0,8/14/2016,Region I
ILOCOS SUR,69,0,8/21/2016,Region I
ILOCOS SUR,38,0,8/28/2016,Region I
ILOCOS SUR,29,0,9/4/2016,Region I
ILOCOS SUR,29,0,9/11/2016,Region I
ILOCOS SUR,28,0,9/18/2016,Region I
ILOCOS SUR,32,0,9/25/2016,Region I
ILOCOS SUR,19,0,10/2/2016,Region I
ILOCOS SUR,19,1,10/9/2016,Region I
ILOCOS SUR,11,0,10/16/2016,Region I
ILOCOS SUR,6,0,10/23/2016,Region I
ILOCOS SUR,18,1,10/30/2016,Region I
ILOCOS SUR,20,0,11/6/2016,Region I
ILOCOS SUR,11,0,11/13/2016,Region I
ILOCOS SUR,15,0,11/20/2016,Region I
ILOCOS SUR,11,0,11/27/2016,Region I
ILOCOS SUR,10,0,12/4/2016,Region I
ILOCOS SUR,8,0,12/11/2016,Region I
ILOCOS SUR,10,0,12/18/2016,Region I
ILOCOS SUR,8,0,12/25/2016,Region I
ILOCOS SUR,4,0,1/1/2017,Region I
ISABELA,78,0,1/10/2016,Region II
ISABELA,55,0,1/17/2016,Region II
ISABELA,67,0,1/24/2016,Region II
ISABELA,36,0,1/31/2016,Region II
ISABELA,56,0,2/7/2016,Region II
ISABELA,61,0,2/14/2016,Region II
ISABELA,80,1,2/21/2016,Region II
ISABELA,30,0,2/28/2016,Region II
ISABELA,40,0,3/6/2016,Region II
ISABELA,29,0,3/13/2016,Region II
ISABELA,28,0,3/20/2016,Region II
ISABELA,39,0,3/27/2016,Region II
ISABELA,32,0,4/3/2016,Region II
ISABELA,24,0,4/10/2016,Region II
ISABELA,17,0,4/17/2016,Region II
ISABELA,16,0,4/24/2016,Region II
ISABELA,28,0,5/1/2016,Region II
ISABELA,7,0,5/8/2016,Region II
ISABELA,3,0,5/15/2016,Region II
ISABELA,6,0,5/22/2016,Region II
ISABELA,3,0,5/29/2016,Region II
ISABELA,2,0,6/5/2016,Region II
ISABELA,4,0,6/12/2016,Region II
ISABELA,8,0,6/19/2016,Region II
ISABELA,8,0,6/26/2016,Region II
ISABELA,14,0,7/3/2016,Region II
ISABELA,24,0,7/10/2016,Region II
ISABELA,29,0,7/17/2016,Region II
ISABELA,43,0,7/24/2016,Region II
ISABELA,32,0,7/31/2016,Region II
ISABELA,70,0,8/7/2016,Region II
ISABELA,64,0,8/14/2016,Region II
ISABELA,60,0,8/21/2016,Region II
ISABELA,70,0,8/28/2016,Region II
ISABELA,42,0,9/4/2016,Region II
ISABELA,49,0,9/11/2016,Region II
ISABELA,10,0,9/18/2016,Region II
ISABELA,9,0,9/25/2016,Region II
ISABELA,7,0,10/2/2016,Region II
ISABELA,14,0,10/9/2016,Region II
ISABELA,17,0,10/16/2016,Region II
ISABELA,8,0,10/23/2016,Region II
ISABELA,11,0,10/30/2016,Region II
ISABELA,25,0,11/6/2016,Region II
ISABELA,21,0,11/13/2016,Region II
ISABELA,11,1,11/20/2016,Region II
ISABELA,6,0,11/27/2016,Region II
ISABELA,4,0,12/4/2016,Region II
ISABELA,4,0,12/11/2016,Region II
ISABELA,1,0,12/18/2016,Region II
ISABELA,1,0,12/25/2016,Region II
ISABELA,1,0,1/1/2017,Region II
LA UNION,33,0,1/10/2016,Region I
LA UNION,35,0,1/17/2016,Region I
LA UNION,38,0,1/24/2016,Region I
LA UNION,19,0,1/31/2016,Region I
LA UNION,29,0,2/7/2016,Region I
LA UNION,16,0,2/14/2016,Region I
LA UNION,13,0,2/21/2016,Region I
LA UNION,14,0,2/28/2016,Region I
LA UNION,15,0,3/6/2016,Region I
LA UNION,16,0,3/13/2016,Region I
LA UNION,16,0,3/20/2016,Region I
LA UNION,19,0,3/27/2016,Region I
LA UNION,17,0,4/3/2016,Region I
LA UNION,19,0,4/10/2016,Region I
LA UNION,14,0,4/17/2016,Region I
LA UNION,11,0,4/24/2016,Region I
LA UNION,15,0,5/1/2016,Region I
LA UNION,10,0,5/8/2016,Region I
LA UNION,11,0,5/15/2016,Region I
LA UNION,12,0,5/22/2016,Region I
LA UNION,14,0,5/29/2016,Region I
LA UNION,18,0,6/5/2016,Region I
LA UNION,16,0,6/12/2016,Region I
LA UNION,22,0,6/19/2016,Region I
LA UNION,38,0,6/26/2016,Region I
LA UNION,25,0,7/3/2016,Region I
LA UNION,45,0,7/10/2016,Region I
LA UNION,46,0,7/17/2016,Region I
LA UNION,90,0,7/24/2016,Region I
LA UNION,82,0,7/31/2016,Region I
LA UNION,118,0,8/7/2016,Region I
LA UNION,106,0,8/14/2016,Region I
LA UNION,97,0,8/21/2016,Region I
LA UNION,113,0,8/28/2016,Region I
LA UNION,116,0,9/4/2016,Region I
LA UNION,118,0,9/11/2016,Region I
LA UNION,78,0,9/18/2016,Region I
LA UNION,93,0,9/25/2016,Region I
LA UNION,67,1,10/2/2016,Region I
LA UNION,55,0,10/9/2016,Region I
LA UNION,50,0,10/16/2016,Region I
LA UNION,41,0,10/23/2016,Region I
LA UNION,22,0,10/30/2016,Region I
LA UNION,30,0,11/6/2016,Region I
LA UNION,39,0,11/13/2016,Region I
LA UNION,20,0,11/20/2016,Region I
LA UNION,15,0,11/27/2016,Region I
LA UNION,14,0,12/4/2016,Region I
LA UNION,15,0,12/11/2016,Region I
LA UNION,16,0,12/18/2016,Region I
LA UNION,2,0,12/25/2016,Region I
LA UNION,3,0,1/1/2017,Region I
LAGUNA,353,0,1/10/2016,Region IV-A
LAGUNA,253,0,1/17/2016,Region IV-A
LAGUNA,259,0,1/24/2016,Region IV-A
LAGUNA,232,2,1/31/2016,Region IV-A
LAGUNA,180,1,2/7/2016,Region IV-A
LAGUNA,194,0,2/14/2016,Region IV-A
LAGUNA,153,0,2/21/2016,Region IV-A
LAGUNA,153,0,2/28/2016,Region IV-A
LAGUNA,125,0,3/6/2016,Region IV-A
LAGUNA,115,2,3/13/2016,Region IV-A
LAGUNA,115,1,3/20/2016,Region IV-A
LAGUNA,95,1,3/27/2016,Region IV-A
LAGUNA,77,0,4/3/2016,Region IV-A
LAGUNA,77,0,4/10/2016,Region IV-A
LAGUNA,67,0,4/17/2016,Region IV-A
LAGUNA,39,0,4/24/2016,Region IV-A
LAGUNA,38,0,5/1/2016,Region IV-A
LAGUNA,42,0,5/8/2016,Region IV-A
LAGUNA,45,0,5/15/2016,Region IV-A
LAGUNA,42,0,5/22/2016,Region IV-A
LAGUNA,47,0,5/29/2016,Region IV-A
LAGUNA,53,0,6/5/2016,Region IV-A
LAGUNA,48,1,6/12/2016,Region IV-A
LAGUNA,45,0,6/19/2016,Region IV-A
LAGUNA,70,0,6/26/2016,Region IV-A
LAGUNA,74,0,7/3/2016,Region IV-A
LAGUNA,109,0,7/10/2016,Region IV-A
LAGUNA,125,0,7/17/2016,Region IV-A
LAGUNA,188,0,7/24/2016,Region IV-A
LAGUNA,197,1,7/31/2016,Region IV-A
LAGUNA,198,0,8/7/2016,Region IV-A
LAGUNA,213,0,8/14/2016,Region IV-A
LAGUNA,193,0,8/21/2016,Region IV-A
LAGUNA,219,0,8/28/2016,Region IV-A
LAGUNA,235,0,9/4/2016,Region IV-A
LAGUNA,217,1,9/11/2016,Region IV-A
LAGUNA,219,1,9/18/2016,Region IV-A
LAGUNA,219,0,9/25/2016,Region IV-A
LAGUNA,192,0,10/2/2016,Region IV-A
LAGUNA,170,0,10/9/2016,Region IV-A
LAGUNA,159,1,10/16/2016,Region IV-A
LAGUNA,143,0,10/23/2016,Region IV-A
LAGUNA,127,0,10/30/2016,Region IV-A
LAGUNA,110,0,11/6/2016,Region IV-A
LAGUNA,163,1,11/13/2016,Region IV-A
LAGUNA,93,1,11/20/2016,Region IV-A
LAGUNA,125,0,11/27/2016,Region IV-A
LAGUNA,109,0,12/4/2016,Region IV-A
LAGUNA,110,1,12/11/2016,Region IV-A
LAGUNA,86,0,12/18/2016,Region IV-A
LAGUNA,64,1,12/25/2016,Region IV-A
LAGUNA,69,0,1/1/2017,Region IV-A
LUCENA CITY,43,0,1/10/2016,Region IV-A
LUCENA CITY,35,0,1/17/2016,Region IV-A
LUCENA CITY,37,0,1/24/2016,Region IV-A
LUCENA CITY,24,0,1/31/2016,Region IV-A
LUCENA CITY,41,0,2/7/2016,Region IV-A
LUCENA CITY,26,0,2/14/2016,Region IV-A
LUCENA CITY,38,0,2/21/2016,Region IV-A
LUCENA CITY,26,0,2/28/2016,Region IV-A
LUCENA CITY,22,0,3/6/2016,Region IV-A
LUCENA CITY,11,0,3/13/2016,Region IV-A
LUCENA CITY,16,0,3/20/2016,Region IV-A
LUCENA CITY,21,0,3/27/2016,Region IV-A
LUCENA CITY,18,0,4/3/2016,Region IV-A
LUCENA CITY,18,0,4/10/2016,Region IV-A
LUCENA CITY,27,0,4/17/2016,Region IV-A
LUCENA CITY,17,0,4/24/2016,Region IV-A
LUCENA CITY,7,0,5/1/2016,Region IV-A
LUCENA CITY,14,0,5/8/2016,Region IV-A
LUCENA CITY,4,0,5/15/2016,Region IV-A
LUCENA CITY,5,0,5/22/2016,Region IV-A
LUCENA CITY,9,0,5/29/2016,Region IV-A
LUCENA CITY,1,0,6/5/2016,Region IV-A
LUCENA CITY,8,0,6/12/2016,Region IV-A
LUCENA CITY,2,0,6/19/2016,Region IV-A
LUCENA CITY,6,0,6/26/2016,Region IV-A
LUCENA CITY,6,0,7/3/2016,Region IV-A
LUCENA CITY,5,0,7/10/2016,Region IV-A
LUCENA CITY,2,0,7/17/2016,Region IV-A
LUCENA CITY,10,0,7/24/2016,Region IV-A
LUCENA CITY,11,0,7/31/2016,Region IV-A
LUCENA CITY,13,0,8/7/2016,Region IV-A
LUCENA CITY,15,0,8/14/2016,Region IV-A
LUCENA CITY,15,0,8/21/2016,Region IV-A
LUCENA CITY,13,0,8/28/2016,Region IV-A
LUCENA CITY,20,0,9/4/2016,Region IV-A
LUCENA CITY,30,0,9/11/2016,Region IV-A
LUCENA CITY,23,0,9/18/2016,Region IV-A
LUCENA CITY,18,1,9/25/2016,Region IV-A
LUCENA CITY,13,0,10/2/2016,Region IV-A
LUCENA CITY,13,0,10/9/2016,Region IV-A
LUCENA CITY,11,0,10/16/2016,Region IV-A
LUCENA CITY,8,0,10/23/2016,Region IV-A
LUCENA CITY,19,0,10/30/2016,Region IV-A
LUCENA CITY,16,0,11/6/2016,Region IV-A
LUCENA CITY,16,0,11/13/2016,Region IV-A
LUCENA CITY,12,0,11/20/2016,Region IV-A
LUCENA CITY,18,1,11/27/2016,Region IV-A
LUCENA CITY,14,0,12/4/2016,Region IV-A
LUCENA CITY,16,0,12/11/2016,Region IV-A
LUCENA CITY,11,0,12/18/2016,Region IV-A
LUCENA CITY,9,0,12/25/2016,Region IV-A
LUCENA CITY,6,0,1/1/2017,Region IV-A
MARINDUQUE,2,0,1/10/2016,Region IV-B
MARINDUQUE,3,0,1/17/2016,Region IV-B
MARINDUQUE,13,0,1/24/2016,Region IV-B
MARINDUQUE,12,0,1/31/2016,Region IV-B
MARINDUQUE,14,0,2/7/2016,Region IV-B
MARINDUQUE,7,0,2/14/2016,Region IV-B
MARINDUQUE,15,0,2/21/2016,Region IV-B
MARINDUQUE,7,0,2/28/2016,Region IV-B
MARINDUQUE,7,0,3/6/2016,Region IV-B
MARINDUQUE,4,0,3/13/2016,Region IV-B
MARINDUQUE,13,0,3/20/2016,Region IV-B
MARINDUQUE,1,0,3/27/2016,Region IV-B
MARINDUQUE,1,0,4/3/2016,Region IV-B
MARINDUQUE,1,0,4/10/2016,Region IV-B
MARINDUQUE,3,0,4/17/2016,Region IV-B
MARINDUQUE,3,0,4/24/2016,Region IV-B
MARINDUQUE,2,0,5/1/2016,Region IV-B
MARINDUQUE,3,0,5/8/2016,Region IV-B
MARINDUQUE,1,0,5/15/2016,Region IV-B
MARINDUQUE,2,0,5/22/2016,Region IV-B
MARINDUQUE,1,0,5/29/2016,Region IV-B
MARINDUQUE,5,0,6/5/2016,Region IV-B
MARINDUQUE,3,0,6/12/2016,Region IV-B
MARINDUQUE,1,0,6/19/2016,Region IV-B
MARINDUQUE,2,0,6/26/2016,Region IV-B
MARINDUQUE,2,0,7/3/2016,Region IV-B
MARINDUQUE,6,0,7/10/2016,Region IV-B
MARINDUQUE,3,0,7/17/2016,Region IV-B
MARINDUQUE,5,0,7/24/2016,Region IV-B
MARINDUQUE,5,0,7/31/2016,Region IV-B
MARINDUQUE,7,0,8/7/2016,Region IV-B
MARINDUQUE,10,0,8/14/2016,Region IV-B
MARINDUQUE,6,1,8/21/2016,Region IV-B
MARINDUQUE,10,0,8/28/2016,Region IV-B
MARINDUQUE,8,0,9/4/2016,Region IV-B
MARINDUQUE,2,0,9/11/2016,Region IV-B
MARINDUQUE,1,0,9/18/2016,Region IV-B
MARINDUQUE,4,0,9/25/2016,Region IV-B
MARINDUQUE,4,0,10/2/2016,Region IV-B
MARINDUQUE,3,0,10/9/2016,Region IV-B
MARINDUQUE,6,0,10/16/2016,Region IV-B
MARINDUQUE,5,0,10/23/2016,Region IV-B
MARINDUQUE,1,0,10/30/2016,Region IV-B
MARINDUQUE,4,0,11/6/2016,Region IV-B
MARINDUQUE,1,1,11/13/2016,Region IV-B
MARINDUQUE,3,0,11/20/2016,Region IV-B
MARINDUQUE,4,0,11/27/2016,Region IV-B
MARINDUQUE,7,0,12/4/2016,Region IV-B
MARINDUQUE,2,0,12/11/2016,Region IV-B
MARINDUQUE,6,0,12/18/2016,Region IV-B
MARINDUQUE,5,0,12/25/2016,Region IV-B
MARINDUQUE,3,0,1/1/2017,Region IV-B
MASBATE,9,0,1/10/2016,Region V
MASBATE,7,0,1/17/2016,Region V
MASBATE,7,0,1/24/2016,Region V
MASBATE,5,0,1/31/2016,Region V
MASBATE,8,0,2/7/2016,Region V
MASBATE,7,0,2/14/2016,Region V
MASBATE,7,0,2/21/2016,Region V
MASBATE,11,0,2/28/2016,Region V
MASBATE,9,1,3/6/2016,Region V
MASBATE,11,0,3/13/2016,Region V
MASBATE,4,0,3/20/2016,Region V
MASBATE,5,0,3/27/2016,Region V
MASBATE,5,0,4/3/2016,Region V
MASBATE,5,0,4/10/2016,Region V
MASBATE,7,0,4/17/2016,Region V
MASBATE,4,0,4/24/2016,Region V
MASBATE,2,0,5/1/2016,Region V
MASBATE,4,0,5/8/2016,Region V
MASBATE,2,0,5/15/2016,Region V
MASBATE,1,0,5/22/2016,Region V
MASBATE,4,0,5/29/2016,Region V
MASBATE,2,0,6/5/2016,Region V
MASBATE,2,0,6/12/2016,Region V
MASBATE,4,0,6/19/2016,Region V
MASBATE,4,0,6/26/2016,Region V
MASBATE,9,0,7/3/2016,Region V
MASBATE,9,0,7/10/2016,Region V
MASBATE,8,1,7/17/2016,Region V
MASBATE,8,0,7/24/2016,Region V
MASBATE,12,0,7/31/2016,Region V
MASBATE,21,0,8/7/2016,Region V
MASBATE,34,0,8/14/2016,Region V
MASBATE,26,1,8/21/2016,Region V
MASBATE,7,0,8/28/2016,Region V
MASBATE,28,1,9/4/2016,Region V
MASBATE,28,1,9/11/2016,Region V
MASBATE,23,1,9/18/2016,Region V
MASBATE,28,0,9/25/2016,Region V
MASBATE,13,1,10/2/2016,Region V
MASBATE,16,0,10/9/2016,Region V
MASBATE,15,0,10/16/2016,Region V
MASBATE,12,0,10/23/2016,Region V
MASBATE,22,1,10/30/2016,Region V
MASBATE,11,0,11/6/2016,Region V
MASBATE,22,0,11/13/2016,Region V
MASBATE,11,0,11/20/2016,Region V
MASBATE,16,0,11/27/2016,Region V
MASBATE,17,0,12/4/2016,Region V
MASBATE,3,0,12/11/2016,Region V
MASBATE,5,0,12/18/2016,Region V
MASBATE,7,0,12/25/2016,Region V
MASBATE,6,0,1/1/2017,Region V
NAGA CITY,13,0,1/10/2016,Region V
NAGA CITY,12,0,1/17/2016,Region V
NAGA CITY,1,0,1/24/2016,Region V
NAGA CITY,3,0,1/31/2016,Region V
NAGA CITY,5,0,2/7/2016,Region V
NAGA CITY,3,0,2/14/2016,Region V
NAGA CITY,5,0,2/21/2016,Region V
NAGA CITY,5,0,2/28/2016,Region V
NAGA CITY,2,0,3/6/2016,Region V
NAGA CITY,0,0,3/13/2016,Region V
NAGA CITY,2,0,3/20/2016,Region V
NAGA CITY,1,0,3/27/2016,Region V
NAGA CITY,1,0,4/3/2016,Region V
NAGA CITY,1,0,4/10/2016,Region V
NAGA CITY,2,0,4/17/2016,Region V
NAGA CITY,0,0,4/24/2016,Region V
NAGA CITY,0,0,5/1/2016,Region V
NAGA CITY,2,0,5/8/2016,Region V
NAGA CITY,2,0,5/15/2016,Region V
NAGA CITY,2,0,5/22/2016,Region V
NAGA CITY,1,0,5/29/2016,Region V
NAGA CITY,4,0,6/5/2016,Region V
NAGA CITY,2,0,6/12/2016,Region V
NAGA CITY,4,0,6/19/2016,Region V
NAGA CITY,1,0,6/26/2016,Region V
NAGA CITY,3,0,7/3/2016,Region V
NAGA CITY,4,0,7/10/2016,Region V
NAGA CITY,3,0,7/17/2016,Region V
NAGA CITY,3,0,7/24/2016,Region V
NAGA CITY,8,0,7/31/2016,Region V
NAGA CITY,9,0,8/7/2016,Region V
NAGA CITY,10,0,8/14/2016,Region V
NAGA CITY,11,0,8/21/2016,Region V
NAGA CITY,9,0,8/28/2016,Region V
NAGA CITY,11,0,9/4/2016,Region V
NAGA CITY,8,0,9/11/2016,Region V
NAGA CITY,8,1,9/18/2016,Region V
NAGA CITY,4,0,9/25/2016,Region V
NAGA CITY,0,0,10/2/2016,Region V
NAGA CITY,2,0,10/9/2016,Region V
NAGA CITY,3,0,10/16/2016,Region V
NAGA CITY,3,0,10/23/2016,Region V
NAGA CITY,3,0,10/30/2016,Region V
NAGA CITY,3,0,11/6/2016,Region V
NAGA CITY,4,0,11/13/2016,Region V
NAGA CITY,5,0,11/20/2016,Region V
NAGA CITY,6,0,11/27/2016,Region V
NAGA CITY,3,0,12/4/2016,Region V
NAGA CITY,3,0,12/11/2016,Region V
NAGA CITY,5,0,12/18/2016,Region V
NAGA CITY,1,0,12/25/2016,Region V
NAGA CITY,4,0,1/1/2017,Region V
NUEVA ECIJA,116,0,1/10/2016,Region III
NUEVA ECIJA,63,1,1/17/2016,Region III
NUEVA ECIJA,88,0,1/24/2016,Region III
NUEVA ECIJA,56,0,1/31/2016,Region III
NUEVA ECIJA,69,0,2/7/2016,Region III
NUEVA ECIJA,71,0,2/14/2016,Region III
NUEVA ECIJA,46,0,2/21/2016,Region III
NUEVA ECIJA,49,0,2/28/2016,Region III
NUEVA ECIJA,24,0,3/6/2016,Region III
NUEVA ECIJA,29,0,3/13/2016,Region III
NUEVA ECIJA,22,0,3/20/2016,Region III
NUEVA ECIJA,13,0,3/27/2016,Region III
NUEVA ECIJA,18,0,4/3/2016,Region III
NUEVA ECIJA,20,0,4/10/2016,Region III
NUEVA ECIJA,14,0,4/17/2016,Region III
NUEVA ECIJA,13,0,4/24/2016,Region III
NUEVA ECIJA,13,0,5/1/2016,Region III
NUEVA ECIJA,11,0,5/8/2016,Region III
NUEVA ECIJA,13,0,5/15/2016,Region III
NUEVA ECIJA,8,0,5/22/2016,Region III
NUEVA ECIJA,3,0,5/29/2016,Region III
NUEVA ECIJA,11,0,6/5/2016,Region III
NUEVA ECIJA,8,0,6/12/2016,Region III
NUEVA ECIJA,18,0,6/19/2016,Region III
NUEVA ECIJA,11,0,6/26/2016,Region III
NUEVA ECIJA,24,0,7/3/2016,Region III
NUEVA ECIJA,16,0,7/10/2016,Region III
NUEVA ECIJA,28,0,7/17/2016,Region III
NUEVA ECIJA,40,0,7/24/2016,Region III
NUEVA ECIJA,43,1,7/31/2016,Region III
NUEVA ECIJA,80,2,8/7/2016,Region III
NUEVA ECIJA,106,0,8/14/2016,Region III
NUEVA ECIJA,89,0,8/21/2016,Region III
NUEVA ECIJA,76,0,8/28/2016,Region III
NUEVA ECIJA,78,0,9/4/2016,Region III
NUEVA ECIJA,104,1,9/11/2016,Region III
NUEVA ECIJA,89,1,9/18/2016,Region III
NUEVA ECIJA,80,0,9/25/2016,Region III
NUEVA ECIJA,83,0,10/2/2016,Region III
NUEVA ECIJA,70,0,10/9/2016,Region III
NUEVA ECIJA,74,0,10/16/2016,Region III
NUEVA ECIJA,59,0,10/23/2016,Region III
NUEVA ECIJA,73,0,10/30/2016,Region III
NUEVA ECIJA,47,0,11/6/2016,Region III
NUEVA ECIJA,56,0,11/13/2016,Region III
